lon,lat,State
-114.26444348595373,43.43487935325868,Idaho
-114.26444348595373,43.93487935325868,Idaho
-114.26444348595373,44.43487935325868,Idaho
-114.26444348595373,44.93487935325868,Idaho
-114.26444348595373,45.43487935325868,Idaho
-114.26444348595373,45.93487935325868,Montana
-114.26444348595373,46.43487935325868,Montana
-114.26444348595373,46.93487935325868,Montana
-114.26444348595373,47.43487935325868,Montana
-114.26444348595373,47.93487935325868,Montana
-114.26444348595373,48.43487935325868,Montana
-114.26444348595373,48.93487935325868,Montana
-113.76444348595373,32.43487935325868,Arizona
-113.76444348595373,32.93487935325868,Arizona
-113.76444348595373,33.43487935325868,Arizona
-113.76444348595373,33.93487935325868,Arizona
-113.76444348595373,34.43487935325868,Arizona
-113.76444348595373,34.93487935325868,Arizona
-113.76444348595373,35.43487935325868,Arizona
-113.76444348595373,35.93487935325868,Arizona
-113.76444348595373,36.43487935325868,Arizona
-113.76444348595373,36.93487935325868,Arizona
-113.76444348595373,37.43487935325868,Utah
-113.76444348595373,37.93487935325868,Utah
-113.76444348595373,38.43487935325868,Utah
-113.76444348595373,38.93487935325868,Utah
-113.76444348595373,39.43487935325868,Utah
-113.76444348595373,39.93487935325868,Utah
-113.76444348595373,40.43487935325868,Utah
-113.76444348595373,40.93487935325868,Utah
-113.76444348595373,41.43487935325868,Utah
-113.76444348595373,41.93487935325868,Utah
-113.76444348595373,42.43487935325868,Idaho
-113.76444348595373,42.93487935325868,Idaho
-113.76444348595373,43.43487935325868,Idaho
-113.76444348595373,43.93487935325868,Idaho
-113.76444348595373,44.43487935325868,Idaho
-113.76444348595373,44.93487935325868,Idaho
-113.76444348595373,45.43487935325868,Montana
-113.76444348595373,45.93487935325868,Montana
-113.76444348595373,46.43487935325868,Montana
-113.76444348595373,46.93487935325868,Montana
-113.76444348595373,47.43487935325868,Montana
-113.76444348595373,47.93487935325868,Montana
-113.76444348595373,48.43487935325868,Montana
-113.76444348595373,48.93487935325868,Montana
-113.26444348595373,32.43487935325868,Arizona
-113.26444348595373,32.93487935325868,Arizona
-113.26444348595373,33.43487935325868,Arizona
-113.26444348595373,33.93487935325868,Arizona
-113.26444348595373,34.43487935325868,Arizona
-113.26444348595373,34.93487935325868,Arizona
-113.26444348595373,35.43487935325868,Arizona
-113.26444348595373,35.93487935325868,Arizona
-113.26444348595373,36.43487935325868,Arizona
-113.26444348595373,36.93487935325868,Arizona
-113.26444348595373,37.43487935325868,Utah
-113.26444348595373,37.93487935325868,Utah
-113.26444348595373,38.43487935325868,Utah
-113.26444348595373,38.93487935325868,Utah
-113.26444348595373,39.43487935325868,Utah
-113.26444348595373,39.93487935325868,Utah
-113.26444348595373,40.43487935325868,Utah
-113.26444348595373,40.93487935325868,Utah
-113.26444348595373,41.43487935325868,Utah
-113.26444348595373,41.93487935325868,Utah
-113.26444348595373,42.43487935325868,Idaho
-113.26444348595373,42.93487935325868,Idaho
-113.26444348595373,43.43487935325868,Idaho
-113.26444348595373,43.93487935325868,Idaho
-113.26444348595373,44.43487935325868,Idaho
-113.26444348595373,44.93487935325868,Montana
-113.26444348595373,45.43487935325868,Montana
-113.26444348595373,45.93487935325868,Montana
-113.26444348595373,46.43487935325868,Montana
-113.26444348595373,46.93487935325868,Montana
-113.26444348595373,47.43487935325868,Montana
-113.26444348595373,47.93487935325868,Montana
-113.26444348595373,48.43487935325868,Montana
-113.26444348595373,48.93487935325868,Montana
-112.76444348595373,31.934879353258676,Arizona
-112.76444348595373,32.43487935325868,Arizona
-112.76444348595373,32.93487935325868,Arizona
-112.76444348595373,33.43487935325868,Arizona
-112.76444348595373,33.93487935325868,Arizona
-112.76444348595373,34.43487935325868,Arizona
-112.76444348595373,34.93487935325868,Arizona
-112.76444348595373,35.43487935325868,Arizona
-112.76444348595373,35.93487935325868,Arizona
-112.76444348595373,36.43487935325868,Arizona
-112.76444348595373,36.93487935325868,Arizona
-112.76444348595373,37.43487935325868,Utah
-112.76444348595373,37.93487935325868,Utah
-112.76444348595373,38.43487935325868,Utah
-112.76444348595373,38.93487935325868,Utah
-112.76444348595373,39.43487935325868,Utah
